node_id,latitude,longitude,elevation
481,14.6332008,121.0953623,19.990889285714147
482,14.6334174,121.0965168,19.990889285714147
483,14.6341595,121.0951718,20.422881632653723
484,14.6344895,121.0975171,20.422881632653723
485,14.6353569,121.0973949,20.796167346939463
486,14.6350773,121.0949754,20.796167346939463
487,14.6351061,121.0952811,20.90572857142921
488,14.6358369,121.0951666,20.90572857142921
489,14.6352141,121.0962847,20.19952000000042
490,14.6335675,121.0976409,20.121325000000027
491,14.6342726,121.0994443,20.333457142856627
492,14.6339502,121.1010279,20.333457142856627
493,14.6326784,121.0977613,19.73549285714317
494,14.6327873,121.0986379,19.73549285714317
495,14.6324562,121.0986641,19.751921428572135
496,14.6378485,121.097057,21.88801428571443
497,14.6376579,121.0959382,21.88801428571443
498,14.637804,121.0968357,21.66932857142906
499,14.6366468,121.0970003,21.66932857142906
500,14.6377196,121.0963676,21.63138571428638
501,14.6365551,121.0965707,21.63138571428638
502,14.6389839,121.0944827,21.748240000000777
503,14.6389983,121.0947181,22.115435714286605
504,14.6375404,121.0949832,22.115435714286605
505,14.6405204,121.0941836,22.894642857143776
506,14.639846,121.0955411,22.419179591836738
507,14.6391366,121.0973362,22.278657142857647
508,14.6410365,121.0951882,23.013160000000056
509,14.6405806,121.0951957,23.130533333333815
510,14.6404205,121.0975638,23.130533333333815
511,14.639581,121.0973022,22.795000000000506
512,14.6403464,121.0981883,23.028348571428438
513,14.640585,121.0956557,22.968685714286057
514,14.6399848,121.0968746,22.968685714286057
515,14.6413057,121.0973639,23.35588857142937
516,14.6416585,121.0984748,23.63951428571468
517,14.641963,121.0984582,23.63951428571468
518,14.6410838,121.0962351,23.608977142857622
519,14.6424713,121.0963881,23.608977142857622
520,14.6426771,121.0948045,23.94147142857166
521,14.6423818,121.0975265,23.94147142857166
522,14.6326201,121.0960456,19.32452499999996
523,14.6310636,121.0962257,19.32452499999996
524,14.6241343,121.1043558,16.096745714285923
525,14.6251395,121.1022898,16.498462857142353
526,14.6251733,121.1037483,16.498462857142353
527,14.625159,121.1029203,16.309657142857336
528,14.6242888,121.1029382,16.309657142857336
529,14.6247198,121.1029454,16.304814285714983
530,14.6247061,121.1037803,16.304814285714983
531,14.6362131,121.1108919,21.74274285714329
532,14.6370076,121.1126824,21.343171428571203
533,14.6365724,121.1092032,21.343171428571203
534,14.6371879,121.1111363,21.66641904761937
535,14.6371358,121.112205,21.66641904761937
536,14.6364017,121.1077037,21.908507142856706
537,14.6388284,121.1086209,21.908507142856706
538,14.6390623,121.1102443,22.244521428571936
539,14.6380788,121.1098675,22.244521428571936
540,14.6378275,121.0873913,21.895503571428687
541,14.6377459,121.0869101,21.895503571428687
542,14.6361958,121.0846143,21.655214285714777
543,14.6382428,121.0851791,21.655214285714777
544,14.6392529,121.0886744,22.46805999999973
545,14.6387868,121.0877835,22.46805999999973
546,14.641048,121.0941167,23.161078571428874
547,14.6403588,121.0924783,23.161078571428874
548,14.6406376,121.093109,24.260350000000134
549,14.6455433,121.0915584,24.260350000000134
550,14.6409194,121.0921777,24.14752222222271
551,14.645409,121.0906242,24.14752222222271
552,14.6418145,121.0941106,24.369562406014825
553,14.6454876,121.0924788,24.369562406014825
554,14.6418461,121.0947921,23.73681632653013
555,14.6419594,121.0960183,23.73681632653013
556,14.6418451,121.0945768,23.56964285714258
557,14.6418822,121.0958665,23.56964285714258
558,14.6389704,121.0941901,22.474557142857734
559,14.6390862,121.0966188,22.474557142857734
560,14.6352845,121.1069882,21.02220259740296
561,14.6361803,121.1033296,21.02220259740296
562,14.6383225,121.1039728,21.495882142857035
563,14.638205,121.1043668,21.638692857142885
564,14.6361089,121.1036042,21.638692857142885
565,14.6380667,121.104764,21.281744897959463
566,14.6349597,121.1036825,21.281744897959463
567,14.6378553,121.105444,21.520957142857217
568,14.635831,121.1047087,21.520957142857217
569,14.6377281,121.1058352,21.465214285714865
570,14.6357408,121.105113,21.465214285714865
571,14.640938,121.1074416,22.44865000000007
572,14.6375947,121.1062233,22.44865000000007
573,14.6352779,121.1063202,21.019671428571854
574,14.636424,121.106739,21.019671428571854
575,14.6441708,121.1106261,24.824614285714627
576,14.6450106,121.1109476,24.824614285714627
577,14.6389621,121.1081726,21.89347428571398
578,14.636608,121.1072831,21.89347428571398
579,14.6428088,121.1056318,24.00660357142865
580,14.6424912,121.1055588,24.00660357142865
581,14.6417669,121.1087463,23.92856153846234
582,14.6413897,121.1086038,23.67278571428539
583,14.6413845,121.1049382,23.324221428571697
584,14.6407717,121.1066063,23.324221428571697
585,14.6417884,121.1050875,23.456491428572136
586,14.6410841,121.1070722,23.456491428572136
587,14.6418286,121.1073545,23.485371428571213
588,14.6411853,121.1080344,23.105302857143233
589,14.6403574,121.1077577,23.105302857143233
590,14.642482,121.1090164,24.124630612245216
591,14.6430855,121.1074079,24.124630612245216
592,14.6428554,121.1091574,24.20840714285778
593,14.6434505,121.1075016,24.20840714285778
594,14.6432216,121.1092957,24.3973571428576
595,14.6437979,121.1077118,24.3973571428576
596,14.6421369,121.108886,23.86906428571416
597,14.6425854,121.1076357,23.86906428571416
598,14.6451048,121.1100155,25.2827714285719
599,14.6461327,121.1072588,25.2827714285719
600,14.6421443,121.1106236,23.84925357142913
601,14.6425496,121.10954,23.84925357142913
602,14.6457503,121.1104351,25.18669857142863
603,14.6449112,121.1099197,24.91479999999936
604,14.6445909,121.110782,24.91479999999936
605,14.6452711,121.1095715,24.871785714285874
606,14.6436079,121.1089493,24.871785714285874
607,14.6454306,121.1091153,24.93765714285665
608,14.6437349,121.1084946,24.93765714285665
609,14.6459335,121.1088623,25.323657142857314
610,14.6455769,121.1087191,25.323657142857314
611,14.6445654,121.1077684,24.732805194805913
612,14.6472648,121.1070399,25.696868322981352
613,14.6418487,121.1021183,23.563492857143032
614,14.6423784,121.1009369,23.797714285714484
615,14.6464022,121.1028337,24.598273214285626
616,14.6419744,121.1007442,24.598273214285626
617,14.6448411,121.1028534,24.899714285714733
618,14.6446611,121.1034287,24.899714285714733
619,14.6437548,121.1029969,24.551058035714185
620,14.6448579,121.1003157,24.551058035714185
621,14.6225876,121.0971793,14.99889999999958
622,14.6208377,121.0978791,14.99889999999958
623,14.6213981,121.0971787,14.979378571429173
624,14.6217781,121.0981492,14.979378571429173
625,14.6231054,121.0955137,15.197002857142841
626,14.622423,121.0967417,15.386242857143058
627,14.6230886,121.0974367,15.906091428572402
628,14.624764,121.0986462,15.906091428572402
629,14.6238897,121.0987406,16.046542857142892
630,14.6243633,121.0975395,16.046542857142892
631,14.6259324,121.0986501,16.115879591837242
632,14.6235158,121.0972527,16.115879591837242
633,14.6347242,121.0892619,20.197835714286093
634,14.6328462,121.0896258,20.197835714286093
635,14.6385129,121.0862732,22.280771428571008
636,14.6359643,121.0866437,21.53690714285684
637,14.640106,121.0859241,22.987578571428415
638,14.6404552,121.0874724,22.987578571428415
